,Latitude,Longitude
5642765,40.760773256,-73.871577565
5642773,40.844188306,-73.912648156
5643071,40.675288624000004,-73.951386447
5643126,40.723169283000004,-73.984127538
5643194,40.762268729,-73.98798795399999
5643220,40.674559378000005,-73.873272128
5643283,40.692065364,-73.90431919699999
5643382,40.646617579,-73.878442268
5643570,40.644030329,-74.0024806
5643891,40.694729414,-73.818921215
5643973,40.671615114,-73.884543101
5644049,40.879047073,-73.86763893199999
5644288,40.707267559,-73.763009739
5644329,40.740518906999995,-73.807866156
5644361,40.586976544,-74.094618629
5644373,40.587473601999996,-73.937948957
5644379,40.644573247,-73.962644404
5644391,40.75255215,-73.767760908
5644402,40.699516761,-73.921604934
5644403,40.58764609,-73.98713726300001
5644428,40.886967137,-73.864313974
5644510,40.52421995,-74.21290623
5644530,40.766933069000004,-73.965741816
5644542,40.733628205,-73.753794238
5644570,40.855016572,-73.909604683
5644636,40.838861771,-73.910306061
5644730,40.644573247,-73.962644404
5645012,40.839401695999996,-73.846958909
5645085,40.832266063,-73.90009200899999
5645389,40.871553006,-73.90239768800001
5645492,40.779660971999995,-73.95191325
5645511,40.671962368,-73.980671773
5645519,40.784051166,-73.948703506
5645529,40.536856621,-74.210194278
5645540,40.766231909,-73.927497415
5645594,40.637155897,-74.149802184
5645624,40.707503146,-73.949418857
5645633,40.838173866,-73.92735396399999
5645654,40.707503146,-73.949418857
5645663,40.791808635,-73.97684137600001
5645748,40.779660971999995,-73.95191325
5645810,40.730089315,-73.895677364
5646034,40.744553199,-73.922219582
5646058,40.763679492,-73.88968646100001
5646089,40.73006632,-73.980615234
5646155,40.748702194,-73.975405505
5646192,40.739877004,-73.714137587
5646202,40.743927129,-73.900477098
5646246,40.699781371,-73.784761624
5646328,40.836184951,-73.882056688
5646465,40.740502135,-73.880732083
5646477,40.633655523,-74.14613020600001
5646482,40.686322941,-73.847897972
5646493,40.807199186,-73.918353502
5646514,40.769412149000004,-73.872640362
5646520,40.725357715,-73.992663132
5646575,40.685427946,-73.967276433
5646685,40.702010278,-73.85721761399999
5646778,40.705442274,-73.807101632
5646953,40.751967378,-73.892293701
5647116,40.880850688,-73.914552771
5647225,40.725357715,-73.992663132
5647241,40.721787845,-73.978979776
5647267,40.679359571,-73.741758027
5647346,40.714656509,-73.950592998
5647376,40.687264495,-73.767476275
5647407,40.736984449,-73.809998125
5647464,40.688006988000005,-73.928574064
5647474,40.630958626,-74.121485258
5647535,40.745990197,-73.996132662
5647625,40.710806994,-73.873412424
5647633,40.669899885,-73.90934368
5647771,40.601674115,-73.94110836600001
5647984,40.689931009,-73.937929338
5648242,40.581258176999995,-74.095755341
5648304,40.701901966,-73.921605736
5648401,40.594467327,-73.751214286
5648442,40.693402644,-73.919408798
5648481,40.767766128000005,-73.826953733
5648553,40.71582183,-73.942122172
5648559,40.878069618000005,-73.87470676699999
5648608,40.814680025,-73.916566891
5648628,40.820646550999996,-73.901980985
5648640,40.669751445,-73.803571189
5648667,40.651454027,-73.936660548
5648669,40.625107761,-74.00244027
5648680,40.719667058,-73.984777725
5648686,40.705489697,-73.897555304
5648709,40.665669141,-73.984267379
5648717,40.844021148,-73.882100623
5648718,40.722647910999996,-73.844308401
5648733,40.638706899,-73.94681909100001
5648737,40.846773229,-73.911871277
5648746,40.600942075999995,-73.761449739
5648759,40.59338058,-73.994802037
5648782,40.760962623000005,-73.99265199199999
5648942,40.720713005,-73.786238071
5649077,40.688006988000005,-73.928574064
5649110,40.834653004,-73.821872281
5649254,40.800252085,-73.940437865
5649544,40.884830755,-73.911267507
5649762,40.612107891,-73.955041363
5649836,40.677921651,-73.793585768
5649872,40.829160731,-73.8551272
5649893,40.766025962,-73.985243655
5649905,40.680157784,-73.94512395699999
5649952,40.731461545,-73.857172551
5650007,40.738287260999996,-73.91872662600001
5650036,40.750296727,-73.99670988
5650069,40.638045433,-73.953197115
5650090,40.722018578000004,-73.822876818
5650144,40.617367144,-74.008700243
5650255,40.65572916,-73.730759759
5650279,40.736480258,-73.716876537
5650350,40.620617213,-73.995333037
5650369,40.670955726,-73.954071637
5650432,40.756493554,-73.859280977
5650465,40.695870577,-73.924010972
5650497,40.675161001999996,-73.89565513
5650541,40.710556657,-73.952551045
5650768,40.884595949,-73.90932939300001
5650916,40.825077836,-73.81562533
5650934,40.708158632,-73.942482302
5651035,40.706684573000004,-73.942241916
5651079,40.71116081,-73.953297276
5651119,40.639474193000005,-73.975715999
5651211,40.752647295,-73.885785024
5651224,40.639474193000005,-73.975715999
5651229,40.763504970999996,-73.906494416
5651295,40.745990197,-73.996132662
5651425,40.67136775,-73.876299105
5651451,40.681240415,-73.970974061
5651456,40.834583126999995,-73.91077438800001
5651514,40.852141187,-73.922375722
5651549,40.736439825,-73.89778196
5651597,40.73037476,-73.98820658
5651705,40.78119897,-73.947777715
5651746,40.678039108,-73.940197302
5651936,40.608008972,-73.91102678
5652071,40.723781301,-73.983680033
5652463,40.856568103,-73.885722247
5652673,40.743772431,-73.99588739100001
5652686,40.849626874,-73.930742763
5652711,40.739756482,-73.716458449
5652734,40.73736705,-73.880178382
5652803,40.596779003,-73.965274575
5652850,40.729584871,-74.000845732
5652857,40.734720261999996,-73.99666374
5652859,40.745523637,-74.002040486
5652918,40.85140035,-73.93618821300001
5653054,40.636300164,-73.892465975
5653176,40.705543635,-73.811959646
5653211,40.670156548,-73.98217912
5653451,40.818407371,-73.887507503
5653805,40.686555461,-73.812067278
5653827,40.698392534,-73.932010625
5653896,40.705854986999995,-73.809347461
5653913,40.759282955,-73.92867812
5653921,40.905724685,-73.896465258
5653943,40.536848972,-74.203779628
5653946,40.737366011,-73.801877947
5653948,40.753245384,-73.71469381
5653971,40.641986283,-73.89728526
5654031,40.755625634,-73.723927501
5654035,40.753013612,-73.972819638
5654037,40.608750511,-73.953790293
5654047,40.736986542,-73.89835847399999
5654056,40.76989651,-73.889867506
5654084,40.774797253,-73.802488688
5654091,40.827072553,-73.89339344300001
5654113,40.694323792,-73.775634028
5654115,40.855294533,-73.903740977
5654116,40.851776599000004,-73.83241384899999
5654123,40.678983939,-73.78317029600001
5654365,40.682425733,-73.81110182399999
5654439,40.901897668000004,-73.901676673
5654491,40.688465142,-73.937635025
5654555,40.905724685,-73.896465258
5654610,40.864645569000004,-73.89415390399999
5654715,40.701047309,-73.920102826
5654735,40.693702663,-73.747425398
5654746,40.72384711,-73.749288205
5654780,40.729584871,-74.000845732
5654806,40.756629704,-73.88556162399999
5654845,40.729584871,-74.000845732
5654876,40.872182678,-73.858461242
5654927,40.599763087,-73.958470662
5655030,40.699916246,-73.915942339
5655140,40.759058953,-73.897371846
5655144,40.70080008,-73.923857486
5655176,40.673504591,-73.951553578
5655280,40.853984337,-73.869272092
5655299,40.665183055,-73.946769147
5655323,40.800252583,-73.941409462
5655343,40.595270733,-73.960986811
5655400,40.660034319,-73.889558697
5655440,40.717714688,-73.777012686
5655525,40.703018113,-73.933113139
5655917,40.743796966,-73.90561986899999
5655930,40.691732871999996,-73.935295276
5655985,40.746328818,-73.888524233
5656021,40.864734795,-73.90523131399999
5656022,40.849626874,-73.930742763
5656088,40.624693435,-74.024602119
5656108,40.731462243,-73.754920773
5656150,40.780340401,-73.82017605899999
5656154,40.586325955999996,-73.948405338
5656233,40.641998923,-74.008180974
5656406,40.682503738,-73.924311038
5656421,40.747595854000004,-73.899316727
5656459,40.611907541,-73.98887941
5656484,40.806006919,-73.957023537
5656506,40.759768441999995,-73.989811298
5656538,40.682398289,-73.840079369
5656582,40.870265001,-73.89835723899999
5656813,40.836847284,-73.945692198
5656953,40.668524501,-73.991908778
5657055,40.797660572,-73.95106232399999
5657143,40.7356334,-73.75839835800001
5657266,40.652389867,-73.883754686
5657292,40.701896295,-73.92983229800001
5657313,40.808383203000005,-73.942886972
5657347,40.691208229000004,-73.831822172
5657370,40.726530563000004,-73.888182129
5657375,40.829451976,-73.902416083
5657389,40.632020149,-74.020137374
5657403,40.652389867,-73.883754686
5657427,40.776300591,-73.825830325
5657437,40.627561339,-74.026415253
5657449,40.652389867,-73.883754686
5657453,40.690339163000004,-73.733530005
5657459,40.709625707,-73.82999385800001
5657491,40.643110191999995,-73.932387654
5657508,40.675560436,-73.939929139
5657544,40.579381265,-73.838518858
5657644,40.848177544,-73.894368063
5657679,40.73733184,-73.897748115
5657699,40.702464159,-73.781002101
5657814,40.755359577,-73.969642365
5657850,40.78119897,-73.947777715
5657931,40.645750876,-73.923920305
5658010,40.824414916,-73.915698358
5658467,40.806610933,-73.957496349
5658588,40.707648113000005,-73.80169215
5658600,40.670562535,-73.891642901
5658634,40.780570632,-73.948236782
5658712,40.863916231,-73.898037946
5658713,40.886829771,-73.85086053
5658733,40.597156717,-73.961903938
5658767,40.545076582,-74.149322306
5658789,40.737547567,-73.869489712
5658802,40.780570632,-73.948236782
5658808,40.775434106999995,-73.951984903
5658846,40.600384865,-73.748567044
5658872,40.773932391,-73.752590971
5658888,40.694480426999995,-73.91073469
5658923,40.663757768,-73.812351383
5659072,40.681776977,-73.741424173
5659102,40.850223321,-73.932166295
5659166,40.632575541,-74.131262632
5659256,40.725357715,-73.992663132
5659442,40.722668016,-73.99598970699999
5659719,40.825520168000004,-73.907408145
5659879,40.70122876,-73.92461076
5659953,40.66163773,-73.899017544
5659984,40.693902413,-73.955040303
5660026,40.661211739,-73.763800522
5660058,40.73766893,-73.865238667
5660127,40.717170001999996,-73.943113032
5660129,40.783862453000005,-73.97595583399999
5660180,40.793685745,-73.97546112
5660181,40.684194302,-73.91608474600001
5660196,40.684492881,-73.796796066
5660213,40.598670194,-73.757903676
5660346,40.644918025,-73.959498376
5660369,40.578986092,-73.836633452
5660458,40.886742638,-73.849283892
5660528,40.615488744000004,-74.15580473899999
5660619,40.783862453000005,-73.97595583399999
5660671,40.730697474,-73.85201096899999
5660732,40.69386985,-73.99368352100001
5660740,40.598670194,-73.757903676
5660955,40.746190522,-73.831246694
5661069,40.664828241,-73.888303584
5661179,40.864724674,-73.890683006
5661375,40.74137175,-73.88847839600001
5661566,40.861465861,-73.912173561
5661568,40.843054915,-73.920478022
5661655,40.759030414,-73.72446205899999
5661665,40.667633042,-73.803905455
5661685,40.746660967,-73.87021170199999
5661695,40.691575474000004,-73.847168395
5661753,40.653226689,-73.926636348
5661792,40.670243811,-73.863017325
5661813,40.706198281,-73.914938943
5661943,40.739161316,-74.001105672
5661982,40.578986092,-73.836633452
5662264,40.667457307,-73.916981744
5662403,40.787770322,-73.97310157
5662457,40.713574985,-73.896669937
5662491,40.719087365,-73.959723869
5662571,40.718795721999996,-73.957776012
5662572,40.776070692,-73.95152229
5662675,40.681124557,-73.959912645
5662722,40.721787845,-73.978979776
5662779,40.83807157,-73.914278845
5662865,40.651379322,-73.926436566
5663147,40.699152516999995,-73.907875765
5663189,40.55342106,-74.211984489
5663254,40.689299061,-73.911722425
5663336,40.742437881,-73.88685989
5663337,40.742437881,-73.88685989
5663339,40.729895901,-73.979215352
5663403,40.642030876,-73.969585822
5663463,40.823427074,-73.912361065
5663470,40.756240839,-73.889280078
5663490,40.745650793,-73.81406233
5663496,40.698220346,-73.99445126399999
5663505,40.669645577,-73.826498153
5663507,40.790765590999996,-73.843188481
5663533,40.712929381,-73.747222685
5663599,40.665814714,-73.892331884
5663611,40.72182577,-73.89368806
5663612,40.718800857,-73.86241608899999
5663614,40.692478365999996,-73.996326885
5663634,40.678096321,-73.85170227100001
5663682,40.86906069,-73.90224225899999
5663868,40.719624087,-73.996256847
5663869,40.850480543,-73.935592684
5663946,40.846971841999995,-73.882229127
5663997,40.887296873000004,-73.909521006
5664031,40.725792479,-73.979155299
5664032,40.856704803,-73.89377974199999
5664140,40.735342568,-73.87354983899999
5664271,40.619242659,-74.078721513
5664273,40.724991611,-73.982795824
5664455,40.745313491,-73.91447037
5664523,40.751308691999995,-73.904822413
5664590,40.677929004,-73.977861548
5664625,40.678519892,-73.886211215
5664638,40.682153561,-73.979760238
5664648,40.744443125,-73.865358493
5664656,40.699755759,-73.926058608
5664723,40.761014472,-73.98889783899999
5664748,40.675386726999996,-74.000015865
5664766,40.700045056,-73.901826503
5664767,40.70110601,-73.903570494
5664841,40.690059141,-73.91507492
5664863,40.828798674,-73.912610544
5664933,40.782465483,-73.843171919
5664968,40.688961829,-73.825503155
5664972,40.823316010999996,-73.918095261
5664975,40.692404648,-73.929445622
5664990,40.737552815,-74.00434967300001
5665274,40.759228549,-73.716750967
5665328,40.676980833,-73.93731047899999
5665472,40.697510641,-73.76337981100001
5665675,40.662496265,-73.883859626
5665744,40.67283536,-73.981601607
5665829,40.814293298,-73.94433057100001
5665830,40.777128004,-73.80928060800001
5665844,40.705624952,-73.927444306
5665898,40.59975614,-73.987088117
5666075,40.682398289,-73.840079369
5666090,40.864724674,-73.890683006
5666129,40.760048710999996,-73.723313564
5666135,40.675583828,-73.98903463100001
5666191,40.887672065,-73.863925556
5666213,40.717343095,-73.884637044
5666613,40.862965188000004,-73.853433908
5666655,40.844239265,-73.863363829
5666659,40.761596626999996,-73.992186259
5666680,40.682000963,-73.948223153
5666705,40.644590276,-74.001900465
5666767,40.718765747,-73.745176751
5666780,40.846205235999996,-73.919606804
5666783,40.836288335,-73.927489736
5666792,40.702080611999996,-73.926113734
5666798,40.880589654,-73.910549917
5666810,40.750169673,-73.871024148
5666815,40.76706324,-73.969929447
5666854,40.834823080999996,-73.915977885
5666941,40.757239359,-73.96827348800001
5667014,40.672304898,-73.804043129
5667250,40.787178948000005,-73.847826462
5667390,40.681175276,-73.808484208
5667397,40.647125286,-73.90454220000001
5667398,40.602070698,-74.002691509
5667408,40.788463676,-73.968876133
5667422,40.656536031,-73.976978433
5667427,40.719667058,-73.984777725
5667443,40.705761312,-73.914196507
5667459,40.719667058,-73.984777725
5667467,40.705761312,-73.914196507
5667472,40.704834878,-73.942795346
5667484,40.786007435,-73.842069407
5667562,40.731063379,-73.825201677
5667615,40.723169283000004,-73.984127538
5667686,40.780471455,-73.953833617
5667696,40.868151998,-73.923832188
5667738,40.72019308,-73.958532711
5667788,40.741077159,-73.999709145
5667803,40.687276786,-73.92842701
5667949,40.860432886999995,-73.852112726
5668101,40.727966881,-73.89190314300001
5668130,40.757785043,-73.925478023
5668438,40.672658718,-73.89076709
5668556,40.682712576,-73.871886535
5668559,40.738400091,-73.857009726
5668760,40.860463064,-73.865561049
5668768,40.857606316,-73.886447078
5668778,40.884794121999995,-73.896910132
5668801,40.617156,-74.005335968
5668858,40.705761312,-73.914196507
5668952,40.863275438,-73.902919595
5669100,40.715717225,-73.953568238
5669199,40.709819011,-73.9478156
5669259,40.756842828,-73.993793057
5669400,40.6375323,-73.907964435
5669412,40.734413799,-73.877668693
5669703,40.735323066999996,-73.854696148
5669807,40.777684829,-73.822811797
5669929,40.583008715,-73.958167867
5669930,40.836266064,-73.911328663
5669972,40.613651907,-73.91055463
5670269,40.598079587,-73.762943562
5670465,40.678103096,-73.95400542600001
5670466,40.829987943,-73.900084589
5670560,40.879262100000005,-73.898347101
5670561,40.763465697,-73.990828721
5670571,40.740505278,-73.985036397
5670597,40.68568789,-73.909412358
5670806,40.690460398,-73.829108783
5670942,40.879055553,-73.907301047
5670989,40.838805984000004,-73.869175427
5671540,40.891552106,-73.831951889
5671597,40.68061183,-73.904807939
5671925,40.701171953,-73.73914535600001
5671946,40.719927728,-73.961079793
5672001,40.899946633,-73.861892821
5672138,40.87577989,-73.838800667
5672208,40.619901886,-73.935231626
5672222,40.891552106,-73.831951889
5672231,40.862255241999996,-73.926297313
5672313,40.701462152,-73.929064564
5672328,40.585933417,-73.815047062
5672329,40.70080008,-73.923857486
5672373,40.901945304,-73.84502066
5672405,40.615491223,-74.08165623
5672436,40.736553669,-73.79877349600001
5672446,40.614506805,-74.037392079
5672758,40.623430643,-74.004187332
5672780,40.578986092,-73.836633452
5672809,40.705321596,-73.913457691
5672962,40.82903818,-73.893838362
5673060,40.703415306,-73.904706852
5673172,40.688754764,-73.747855209
5673191,40.625915105,-73.93413785199999
5673241,40.663631969,-73.814326999
5673268,40.853270071,-73.886841261
5673277,40.755876670999996,-73.855402087
5673278,40.598445031,-73.950174852
5673295,40.815765327,-73.885857339
5673342,40.737082284,-73.9829623
5673391,40.716651328000005,-73.955814969
5673419,40.68414472,-73.942621998
5673492,40.762901266,-73.958112648
5673605,40.85592989,-73.89579448399999
5673630,40.753627949,-73.86147430300001
5673654,40.850083485,-73.86872311100001
5673656,40.608346224,-73.967479881
5673663,40.631982159,-73.982535178
5673672,40.63098805,-74.032404336
5673721,40.869262766999995,-73.84391090000001
5673731,40.711568742,-73.944755427
5673774,40.641403545,-74.003420961
5674176,40.767569027,-73.87138034600001
5674185,40.85322021,-73.936406968
5674257,40.693957022,-73.911831654
5674405,40.844884054,-73.891583044
5674461,40.83707289,-73.850158943
5674582,40.620626899,-74.01786097
5674592,40.883161804000004,-73.865641723
5674606,40.782200511999996,-73.802889205
5674612,40.747396583000004,-73.979996659
5674633,40.677539855,-73.981293863
5674667,40.780289327,-73.951457835
5674703,40.674898754000004,-73.880041859
5674729,40.587473601999996,-73.937948957
5674820,40.727703479,-73.806146028
5674959,40.622524608,-74.008711722
5674966,40.583008715,-73.958167867
5675026,40.666386429,-73.899277098
5675139,40.667412314,-73.986123384
5675143,40.647290555,-73.954905945
5675147,40.741639024,-73.889549735
5675148,40.741121138000004,-73.89046359
5675596,40.643693593,-73.951719358
5675633,40.642103028,-73.948639667
5675648,40.707579078,-73.796732905
5675660,40.72498755,-73.938683189
5675709,40.892617496,-73.86120275100001
5675732,40.762268729,-73.98798795399999
5675784,40.655244,-73.959780431
5675787,40.703345095,-73.913099593
5675797,40.703345095,-73.913099593
5675809,40.749221209,-73.976639632
5676067,40.83398825,-73.88660302699999
5676082,40.761645718000004,-73.98843929
5676198,40.621185487,-73.964494612
5676261,40.828839565,-73.93752514100001
5676739,40.66171937,-73.878429167
5676922,40.877210336,-73.829568986
5676928,40.854950804,-73.885049047
5677069,40.674396606,-73.95146640899999
5677263,40.678731805,-73.986413059
5677282,40.584617263,-73.81761047
5677330,40.879499633,-73.872230597
5677399,40.897546166,-73.853892999
5677423,40.767972852,-73.792570203
5677432,40.66319452,-73.882221982
5677599,40.753891774,-73.89264430899999
5677738,40.588502684,-73.972674166
5677809,40.738182303,-73.91779936399999
5677854,40.859339794,-73.900007958
5678012,40.736963646,-73.897301231
5678040,40.672898715,-73.875723072
5678127,40.636432314000004,-73.923905708
5678340,40.688401518,-73.823456508
5678360,40.83406831,-73.94294804
5678365,40.705321596,-73.913457691
5678393,40.742813249,-73.90104533899999
5678527,40.647139216,-73.931843032
5678672,40.748356505,-73.76290688
5678673,40.737432224,-73.803678386
5678707,40.826276155,-73.94312815800001
5678733,40.700981278,-73.902128072
5678820,40.791377356,-73.81180389
5678827,40.645771189,-73.90022711600001
5678872,40.750550802,-73.863537942
5678934,40.666794334,-73.875730841
5678976,40.767441092,-73.93458273600001
5679018,40.615491223,-74.08165623
5679108,40.857121690999996,-73.890514753
5679164,40.638183960999996,-73.999597893
5679187,40.633599845999996,-73.890150079
5679198,40.718934917,-73.78212402300001
5679294,40.820809131,-73.82042439199999
5679486,40.853330000999996,-73.93161368199999
5679515,40.752987389,-73.787036838
5679532,40.780386091,-73.946821488
5679584,40.780289327,-73.951457835
5679591,40.677728098,-73.924720246
5679701,40.804879355,-73.951418231
5679742,40.811946866,-73.906592535
5679928,40.812520134,-73.902813002
5679935,40.755448096,-73.857287155
5679957,40.705265792,-73.756045007
5679969,40.718932136999996,-73.779223611
5679994,40.775041788,-73.801040142
5680103,40.753980798,-73.748795807
5680157,40.710859529000004,-73.736084732
5680291,40.69392683,-73.744528819
5680307,40.834487036,-73.856369573
5680333,40.700600207,-73.899467043
5680396,40.860459211999995,-73.864613886
5680417,40.690153828,-73.913224962
5680440,40.603497522,-73.739951923
5680443,40.805468548,-73.963840045
5680498,40.616805827,-73.980172662
5680557,40.805188561,-73.94921820399999
5680655,40.644862632,-73.906729143
5680699,40.702218445,-73.81118279100001
5680718,40.658550184,-73.896308245
5680799,40.629742742,-73.984866683
5680942,40.841694933,-73.911108193
5680944,40.77202651,-73.932769444
5680976,40.643641302,-73.90352381699999
5681004,40.805468548,-73.963840045
5681181,40.685040958,-73.921776995
5681303,40.698431106,-73.915641275
5681311,40.705321596,-73.913457691
5681334,40.606993081999995,-73.75560818699999
5681481,40.643965226999995,-74.09964334600001
5681484,40.751975606,-73.863773236
5681536,40.614846919,-73.954337157
5681544,40.743287196,-73.72134419300001
5681588,40.670667775,-73.93233809
5681680,40.758960458000004,-73.922329097
5681686,40.737919533,-73.859053175
5681739,40.718932136999996,-73.779223611
5681756,40.824304526,-73.922675571
5681774,40.844323751,-73.93991048
5681868,40.644891226999995,-74.088337019
5682004,40.760336849,-73.993106885
5682110,40.607908701,-73.993039783
5682120,40.675523299999995,-74.012374248
5682170,40.67498697,-73.94584562600001
5682190,40.619094385,-74.13014468899999
5682882,40.607686119,-73.989665233
5682956,40.867606245,-73.869227235
5682973,40.739489349,-73.823115453
5683008,40.724807018,-73.894163142
5683035,40.736179807,-73.987177155
5683036,40.65388611,-73.954497844
5683113,40.669236478,-73.921687386
5683135,40.850296286,-73.913988382
5683257,40.698925874000004,-73.928883336
5683308,40.84774208,-73.93212183600001
5683312,40.803916247,-73.967944215
5683477,40.683379469,-73.909328961
5683510,40.841694933,-73.911108193
5683729,40.674262619000004,-73.904153669
5683811,40.841511746,-73.884081998
5683814,40.729242734,-73.979695425
5683860,40.606402308,-73.91336622899999
5684052,40.87833847,-73.86486315399999
5684055,40.711206738,-73.75277329
5684062,40.663391655,-73.772241719
5684085,40.697323788,-73.774206648
5684223,40.686799008,-73.76132287899999
5684235,40.704790004,-73.911027456
5684280,40.70306689,-73.919288917
5684291,40.727056937,-74.001895604
5684294,40.905515774,-73.902405695
5684316,40.84586773,-73.915888033
5684324,40.761858493000005,-73.862969695
5684333,40.70306689,-73.919288917
5684334,40.700600207,-73.899467043
5684335,40.865322565999996,-73.905725789
5684339,40.681885464000004,-73.823488181
5684467,40.868407122,-73.892607677
5684506,40.638881198,-73.943940035
5684551,40.762901266,-73.958112648
5684593,40.692529375999996,-73.941388727
5684619,40.883658466,-73.847847932
5684624,40.738509764,-73.984434219
5684701,40.638706899,-73.94681909100001
5684711,40.879227838,-73.862612083
5684738,40.828070602,-73.901496693
5684773,40.74334778,-73.97835947899999
5684793,40.589983663000005,-73.811003262
5684848,40.879227838,-73.862612083
5684975,40.640283632,-74.004584745
5685211,40.76004304,-73.79244328899999
5685313,40.745009548,-73.863877702
5685443,40.846510852,-73.92098713600001
5685459,40.739829509,-73.830284869
5685517,40.702150693,-73.912534918
5685651,40.598849287,-74.164037397
5685667,40.609907592,-73.759285557
5685697,40.604301000999996,-73.960643014
5685700,40.773488818000004,-73.947372171
5685734,40.711438469,-73.942169263
5685774,40.816627328,-73.940860356
5685782,40.648292454,-73.908702758
5685795,40.722346869,-73.871734586
5685824,40.663311814000004,-73.987886822
5685995,40.887565833000004,-73.862294672
5686165,40.734413799,-73.877668693
5686317,40.70269417,-73.909010557
5686319,40.866639255,-73.927449412
5686356,40.792169528,-73.81972879199999
5686374,40.734413799,-73.877668693
5686422,40.741814869,-73.763817907
5686447,40.873393189,-73.900630448
5686497,40.857954245,-73.90720754600001
5686884,40.709819011,-73.9478156
5686915,40.613801648,-74.00882584
5686937,40.697147223,-73.974620317
5686939,40.69672775,-73.92959251100001
5686940,40.719087365,-73.959723869
5686987,40.895824534,-73.849071595
5687020,40.617213108,-74.084215742
5687024,40.716359833,-73.88675986300001
5687042,40.735981979,-73.954084552
5687214,40.693595936,-73.934175575
5687215,40.630256251999995,-74.013223291
5687287,40.679260229,-73.841500185
5687455,40.833332246,-73.86376205
5687709,40.702047718,-73.888645162
5687994,40.887565833000004,-73.862294672
5687998,40.834776623,-73.92419202
5688022,40.857790719,-73.898788413
5688069,40.745990197,-73.996132662
5688079,40.609279152,-74.099800462
5688185,40.593093173,-74.160332554
5688721,40.704790004,-73.911027456
5688809,40.610962277,-74.167715632
5688908,40.68375317,-73.913427993
5688951,40.697108574,-73.973632206
5688974,40.667330746,-73.9745848
5688990,40.843208496,-73.938201962
5688991,40.702254418,-73.908268202
5689014,40.876562435,-73.855616949
5689057,40.635605423,-74.030050234
5689148,40.732550646,-73.90108583600001
5689166,40.633340317,-74.032463124
5689183,40.712148731999996,-73.946544073
5689341,40.699804172,-73.90259863600001
5689526,40.624679171,-73.990073274
5689531,40.811946866,-73.906592535
5689685,40.663114936,-73.938646346
5689833,40.758995676,-73.888358647
5689867,40.765496305,-73.866175114
5689970,40.732694225,-73.85303488
5690036,40.675505103,-73.786938162
5690064,40.746973319,-73.874671816
5690133,40.877875595,-73.83791325600001
5690188,40.708316976999996,-73.94080134800001
5690213,40.714937044,-73.900531205
5690216,40.775772829,-73.954750345
5690346,40.736179807,-73.987177155
5690355,40.854578296999996,-73.93070145899999
5690393,40.68385756,-73.965979193
5690458,40.881414871,-73.840866377
5690497,40.650385340999996,-73.925861058
5690578,40.82936265,-73.91435510699999
5690616,40.704007905,-73.91123408
5690643,40.6648658,-73.92024709
5690651,40.84589001,-73.905659355
5690702,40.814694231,-73.899926916
5690712,40.734693506999996,-73.81056395
5690716,40.756140171,-73.890207886
5690906,40.81799187,-73.886438802
5690918,40.690636245,-73.79867047100001
5690978,40.644590276,-74.001900465
5691051,40.807473359,-73.94579563399999
5691166,40.701462152,-73.929064564
5691239,40.701897642,-73.889565084
5691290,40.902771023,-73.850947753
5691327,40.753631686,-73.964579225
5691334,40.729282053,-73.985619811
5691362,40.743445867,-74.001697587
5691363,40.755638649,-73.966426204
5691366,40.674040151,-73.980595465
5691375,40.674040151,-73.980595465
5691384,40.681178695,-73.977240334
5691386,40.728315591,-73.98333255600001
5691387,40.755359577,-73.969642365
5691398,40.77813703,-73.976420069
5691419,40.701462152,-73.929064564
5691544,40.684543583,-73.929381827
5691576,40.736179807,-73.987177155
5691608,40.732878974,-73.860333936
5691639,40.661158419,-73.877471431
5691650,40.735342568,-73.87354983899999
5691663,40.814796857,-73.901169522
5691722,40.728890615,-73.876982484
5691771,40.753631686,-73.964579225
5691839,40.832923173000005,-73.889297019
5691892,40.672230146,-73.80690929100001
5692051,40.66179406,-73.908723928
5692116,40.66546555,-73.935605518
5692143,40.612733366,-74.16534293
5692253,40.676970689,-73.94426854
5692325,40.749285799,-73.878540057
5692360,40.741290752,-73.895775304
5692452,40.783497826,-73.978075609
5692465,40.615489409,-74.165158856
5692487,40.748203005,-73.874705593
5692497,40.725397709,-73.886127567
5692618,40.684650824,-73.957768786
5692629,40.855864023,-73.884281109
5692817,40.846606943000005,-73.887886316
5692853,40.679897009,-73.966511203
5692868,40.791594778000004,-73.966599479
5692885,40.70080008,-73.923857486
5692893,40.740502135,-73.880732083
5693028,40.705517895,-73.76374092
5693356,40.759744657,-73.890873347
5693393,40.737470676,-73.712267883
5693530,40.701013383,-73.891990124
5693577,40.645022746,-74.077216847
5693593,40.739054781,-73.882557003
5693630,40.741639024,-73.889549735
5693679,40.616543068,-74.167293818
5693846,40.740306855,-73.757980851
5693999,40.589541319,-73.96646650000001
5694027,40.689472875,-73.928864571
5694066,40.674092212,-73.94592927
5694071,40.68568789,-73.909412358
5694102,40.643052727,-73.892876688
5694114,40.696316665,-73.734443745
5694120,40.610840974,-73.96654224
5694150,40.786123314,-73.942613564
5694188,40.684929869,-73.955327592
5694261,40.853952776999996,-73.931157576
5694316,40.820157183,-73.95311601
5694413,40.598932383000005,-73.94743053
5694645,40.877560968000004,-73.84876952399999
5694657,40.806734698,-73.945099074
5694879,40.832486409,-73.904232905
5694979,40.682925123000004,-73.809340906
